filepath,label
neg_test_aug/patch_46_flip_v.tif,0
neg_test_aug/patch_46_orig.tif,0
neg_test_aug/patch_46_rot180.tif,0
neg_test_aug/patch_46_rot270.tif,0
neg_test_aug/patch_46_rot90.tif,0
neg_test_aug/patch_47_flip_h.tif,0
neg_test_aug/patch_47_flip_v.tif,0
neg_test_aug/patch_47_orig.tif,0
neg_test_aug/patch_47_rot180.tif,0
neg_test_aug/patch_47_rot270.tif,0
neg_test_aug/patch_47_rot90.tif,0
neg_test_aug/patch_48_flip_h.tif,0
neg_test_aug/patch_48_flip_v.tif,0
neg_test_aug/patch_48_orig.tif,0
neg_test_aug/patch_48_rot180.tif,0
neg_test_aug/patch_48_rot270.tif,0
neg_test_aug/patch_48_rot90.tif,0
neg_test_aug/patch_49_flip_h.tif,0
neg_test_aug/patch_49_flip_v.tif,0
neg_test_aug/patch_49_orig.tif,0
neg_test_aug/patch_49_rot180.tif,0
neg_test_aug/patch_49_rot270.tif,0
neg_test_aug/patch_49_rot90.tif,0
neg_test_aug/patch_4_flip_h.tif,0
neg_test_aug/patch_4_flip_v.tif,0
neg_test_aug/patch_4_orig.tif,0
neg_test_aug/patch_4_rot180.tif,0
neg_test_aug/patch_4_rot270.tif,0
neg_test_aug/patch_4_rot90.tif,0
neg_test_aug/patch_50_flip_h.tif,0
neg_test_aug/patch_50_flip_v.tif,0
neg_test_aug/patch_50_orig.tif,0
neg_test_aug/patch_50_rot180.tif,0
neg_test_aug/patch_50_rot270.tif,0
neg_test_aug/patch_50_rot90.tif,0
neg_test_aug/patch_51_flip_h.tif,0
neg_test_aug/patch_51_flip_v.tif,0
neg_test_aug/patch_51_orig.tif,0
neg_test_aug/patch_51_rot180.tif,0
neg_test_aug/patch_51_rot270.tif,0
neg_test_aug/patch_51_rot90.tif,0
neg_test_aug/patch_52_flip_h.tif,0
neg_test_aug/patch_52_flip_v.tif,0
neg_test_aug/patch_52_orig.tif,0
neg_test_aug/patch_52_rot180.tif,0
neg_test_aug/patch_52_rot270.tif,0
neg_test_aug/patch_52_rot90.tif,0
neg_test_aug/patch_53_flip_h.tif,0
neg_test_aug/patch_53_flip_v.tif,0
neg_test_aug/patch_53_orig.tif,0
neg_test_aug/patch_53_rot180.tif,0
neg_test_aug/patch_53_rot270.tif,0
neg_test_aug/patch_53_rot90.tif,0
neg_test_aug/patch_5_flip_h.tif,0
neg_test_aug/patch_5_flip_v.tif,0
neg_test_aug/patch_5_orig.tif,0
neg_test_aug/patch_5_rot180.tif,0
neg_test_aug/patch_5_rot270.tif,0
neg_test_aug/patch_5_rot90.tif,0
neg_test_aug/patch_6_flip_h.tif,0
neg_test_aug/patch_6_flip_v.tif,0
neg_test_aug/patch_6_orig.tif,0
neg_test_aug/patch_6_rot180.tif,0
neg_test_aug/patch_6_rot270.tif,0
neg_test_aug/patch_6_rot90.tif,0
neg_test_aug/patch_7_flip_h.tif,0
neg_test_aug/patch_7_flip_v.tif,0
neg_test_aug/patch_7_orig.tif,0
neg_test_aug/patch_7_rot180.tif,0
neg_test_aug/patch_7_rot270.tif,0
neg_test_aug/patch_7_rot90.tif,0
neg_test_aug/patch_8_flip_h.tif,0
neg_test_aug/patch_8_flip_v.tif,0
neg_test_aug/patch_8_orig.tif,0
neg_test_aug/patch_8_rot180.tif,0
neg_test_aug/patch_8_rot270.tif,0
neg_test_aug/patch_8_rot90.tif,0
neg_test_aug/patch_9_flip_h.tif,0
neg_test_aug/patch_9_flip_v.tif,0
neg_test_aug/patch_9_orig.tif,0
neg_test_aug/patch_9_rot180.tif,0
neg_test_aug/patch_9_rot270.tif,0
neg_test_aug/patch_9_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__0_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__0_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__0_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__0_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__0_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__0_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__100_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__100_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__100_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__100_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__100_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__100_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__101_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__101_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__101_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__101_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__101_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__101_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__102_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__102_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__102_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__102_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__102_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__102_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__103_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__103_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__103_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__103_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__103_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__103_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__104_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__104_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__104_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__104_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__104_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__104_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__105_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__105_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__105_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__105_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__105_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__105_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__106_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__106_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__106_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__106_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__106_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__106_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__107_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__107_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__107_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__107_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__107_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__107_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__108_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__108_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__108_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__108_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__108_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__108_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__109_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__109_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__109_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__109_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__109_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__109_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__10_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__10_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__10_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__10_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__10_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__10_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__110_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__110_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__110_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__110_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__110_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__110_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__111_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__111_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__111_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__111_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__111_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__111_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__112_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__112_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__112_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__112_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__112_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__112_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__113_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__113_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__113_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__113_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__113_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__113_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__114_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__114_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__114_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__114_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__114_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__114_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__115_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__115_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__115_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__115_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__115_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__115_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__116_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__116_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__116_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__116_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__116_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__116_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__117_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__117_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__117_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__117_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__117_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__117_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__118_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__118_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__118_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__118_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__118_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__118_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__119_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__119_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__119_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__119_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__119_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__119_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__11_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__11_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__11_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__11_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__11_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__11_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__120_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__120_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__120_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__120_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__120_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__120_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__121_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__121_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__121_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__121_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__121_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__121_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__122_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__122_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__122_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__122_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__122_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__122_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__123_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__123_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__123_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__123_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__123_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__123_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__124_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__124_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__124_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__124_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__124_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__124_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__125_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__125_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__125_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__125_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__125_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__125_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__126_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__126_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__126_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__126_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__126_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__126_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__127_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__127_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__127_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__127_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__127_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__127_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__128_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__128_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__128_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__128_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__128_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__128_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__129_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__129_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__129_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__129_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__129_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__129_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__12_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__12_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__12_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__12_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__12_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__12_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__130_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__130_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__130_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__130_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__130_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__130_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__131_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__131_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__131_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__131_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__131_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__131_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__132_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__132_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__132_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__132_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__132_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__132_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__133_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__133_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__133_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__133_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__133_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__133_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__134_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__134_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__134_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__134_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__134_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__134_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__135_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__135_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__135_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__135_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__135_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__135_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__136_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__136_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__136_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__136_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__136_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__136_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__137_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__137_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__137_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__137_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__137_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__137_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__138_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__138_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__138_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__138_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__138_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__138_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__139_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__139_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__139_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__139_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__139_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__139_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__13_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__13_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__13_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__13_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__13_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__13_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__140_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__140_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__140_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__140_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__140_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__140_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__141_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__141_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__141_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__141_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__141_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__141_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__142_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__142_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__142_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__142_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__142_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__142_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__143_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__143_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__143_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__143_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__143_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__143_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__144_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__144_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__144_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__144_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__144_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__144_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__14_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__14_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__14_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__14_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__14_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__14_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__15_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__15_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__15_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__15_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__15_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__15_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__16_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__16_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__16_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__16_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__16_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__16_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__17_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__17_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__17_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__17_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__17_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__17_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__18_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__18_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__18_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__18_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__18_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__18_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__19_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__19_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__19_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__19_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__19_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__19_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__1_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__1_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__1_orig.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__1_rot180.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__1_rot270.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__1_rot90.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__20_flip_h.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__20_flip_v.tif,0
hard_neg(3iter_augmented/hard_neg_3iter__20_orig.tif,0
